UF,CIDADE,PIB,POPULACAO,PIB_PERCAPITA,COD_TSE
PR,DOUTOR ULYSSES,83953.4140625,6145,13662.0703125,74942
PR,ITAPERUÇU,174329.203125,23501,7417.95019531,74446
PR,JUNDIAÍ DO SUL,35101.26953125,3777,9293.4296875,76511
PR,NOVA ESPERANÇA,312743.09375,26591,11761.24023438,77216
PR,RIBEIRÃO CLARO,116140.796875,11246,10327.29980469,78131
PR,SÃO JOSÉ DA BOA VISTA,64582.859375,6320,10218.80957031,78832
PR,MOREIRA SALES,145827.890625,13238,11015.86035156,77070
PR,MARILUZ,75293.65625,10861,6932.47998047,76899
PR,COLORADO,382881.75,21789,17572.25,75159
PR,PALMITAL,107584.8203125,15548,6919.52978516,77372
PR,MAMBORÊ,263614625.0,14332,18393.4296875,76732
PR,ALMIRANTE TAMANDARÉ,577882.25,97523,5925.60009766,74071
PR,FIGUEIRA,60627.41015625,8485,7145.25,84573
PR,BOA VENTURA DE SÃO ROQUE,88497.1484375,6964,12707.79980469,75140
PR,JATAIZINHO,81946.609375,11604,7061.93017578,76473
PR,NOVA ALIANÇA DO IVAÍ,21147.484375,1434,14747.20019531,77151
PR,SÃO JOSÉ DOS PINHAIS,11511811.0,279297,41217.1015625,78859
PR,GUAPIRAMA,41972.16796875,3645,11515.0,75752
PR,SULINA,42495.37109375,3434,12374.88964844,75787
PR,SANTA INÊS,20552.97460938,1882,10920.8203125,78476
PR,PALMAS,415964.96875,43409,9582.45996094,77330
PR,SANTA HELENA,287765.59375,24198,11892.12011719,79715
PR,CASCAVEL,4991770.0,296254,16849.63085938,74934
PR,TERRA RICA,177265.890625,15060,11770.63964844,79197
PR,CORNÉLIO PROCÓPIO,698087.4375,48544,14380.50976562,75256
PR,MARILÂNDIA DO SUL,144476.171875,9197,15709.04980469,74330
PR,ITAÚNA DO SUL,27650.56640625,3621,7636.16992188,76198
PR,XAMBRÊ,43094.00390625,5829,7393.04003906,79499
PR,ARIRANHA DO IVAÍ,26521.0625,2533,10470.21972656,75086
PR,BOM SUCESSO DO SUL,62097.67578125,3075,20194.36914062,74160
PR,QUINTA DO SOL,67906.765625,5189,13086.6796875,77992
PR,MISSAL,124092.046875,10760,11532.71972656,84697
PR,PONTAL DO PARANÁ,188657.046875,17820,10586.80957031,75523
PR,ARARUNA,186316.640625,12962,14374.0703125,74314
PR,BELA VISTA DO PARAÍSO,198103.0,15496,12784.13964844,74535
PR,TERRA ROXA,257026.0625,16734,15359.50976562,79219
PR,TAPIRA,58383.55078125,5904,9888.80957031,79731
PR,MANDIRITUBA,219810.0,21885,10043.87011719,76791
PR,FAZENDA RIO GRANDE,482596.4375,80868,5967.70996094,74322
PR,ITAMBARACÁ,62068.484375,7128,8707.70019531,76139
PR,CÉU AZUL,268273.78125,11413,23505.98046875,79570
PR,IRACEMA DO OESTE,36552.37109375,2567,14239.33007812,74403
PR,REALEZA,207936.109375,16288,12766.21972656,78050
PR,ITAPEJARA D'OESTE,169515.65625,11270,15041.3203125,76171
PR,QUATIGUÁ,59380.734375,7148,8307.3203125,77933
PR,RENASCENÇA,132499.78125,6937,19100.43945312,78093
PR,PORTO BARREIRO,51526.46875,3768,13674.75,75540
PR,MARIA HELENA,43782.53515625,6115,7159.85986328,76856
PR,SANTO ANTÔNIO DO SUDOESTE,154663.96875,19386,7978.12988281,78573
PR,MUNHOZ DE MELO,32381.78515625,3714,8718.83984375,77119
PR,CIANORTE,990019.5625,68629,14425.66992188,75051
PR,MIRADOR,31359.13867188,2371,13226.12011719,77038
PR,NOSSA SENHORA DAS GRAÇAS,33317.90625,4055,8216.5,77135
PR,PARANAGUÁ,5443256.0,139796,38937.140625,77453
PR,CORBÉLIA,253314.109375,15850,15981.95996094,75230
PR,PALOTINA,877316.5625,28966,30287.80078125,77399
PR,CAMPO BONITO,58019.60546875,4385,13231.37988281,74780
PR,MARQUINHO,40264.09375,5258,7657.68017578,75485
PR,PARANAPOEMA,26236.05664062,2818,9310.16992188,77470
PR,RESERVA,231634.0,25148,9210.83007812,78115
PR,ASSAÍ,206111.453125,16112,12792.41992188,74373
PR,CARLÓPOLIS,106915.7578125,13581,7872.45019531,74918
PR,TRÊS BARRAS DO PARANÁ,132651.53125,12088,10973.8203125,79871
PR,SABÁUDIA,71359.15625,5642,12647.84960938,78310
PR,PLANALTO,138553.546875,13983,9908.70996094,77755
PE,CACHOEIRINHA,80433.8046875,18123,4438.22021484,23612
PE,FERNANDO DE NORONHA,26980.71484375,3108,8681.04980469,30015
PE,ALAGOINHA,57886.21484375,14913,3881.59008789,23116
PE,BARRA DE GUABIRABA,46595.87109375,13623,3420.37988281,23256
PE,PALMARES,387086.59375,58819,6580.97998047,24996
PE,CABROBÓ,188859.3125,30432,6205.95019531,23590
PE,ANGELIM,41266.19140625,10385,3973.62988281,23191
PE,SANTA MARIA DO CAMBUCÁ,48165.3125,12942,3721.62988281,25534
PE,LAGOA DO OURO,48624.8359375,12244,3971.32006836,24716
PE,JOAQUIM NABUCO,96163.34375,16498,5828.79003906,24635
PE,SANTA CRUZ,53805.15234375,14782,3639.90991211,23108
PE,PETROLINA,2283346.25,281851,8101.25,25216
PE,BEZERROS,285545.96875,58354,4893.33984375,23370
PE,LIMOEIRO,269157125.0,57243,4702.00976562,24775
PE,GOIANA,634199.5625,74424,8521.44042969,24236
PE,IGUARACI,45478.7890625,12397,3668.5300293000005,24376
PE,TACARATU,70767.1484375,22231,3183.26000977,25950
PE,ÁGUA PRETA,127078.7265625,30792,4127.0,23078
PE,VENTUROSA,79114.109375,16706,4735.66992188,26190
PE,LAGOA DO ITAENGA,163927.328125,20618,7950.68994141,-
PE,CUPIRA,92327.234375,22783,4052.45996094,23990
PE,TUPARETAMA,36445.796875,8678,4199.79003906,26174
PE,CAMARAGIBE,618538.0625,143210,4319.10009766,26298
PE,ARARIPINA,342256.96875,79877,4284.79980469,23213
PE,ÁGUAS BELAS,151340.671875,39672,3814.80004883,23094
PE,TAMANDARÉ,112841.03125,18999,5939.31005859,23280
PE,SANTA MARIA DA BOA VISTA,234438.703125,41745,5615.97021484,25518
PE,PAULISTA,1839665.75,319373,5760.24023438,25135
PE,CAPOEIRAS,82538.9375,19936,4140.20019531,23752
PE,SÃO JOSÉ DO BELMONTE,121956.046875,34118,3574.54003906,25690
PE,BELO JARDIM,698774375.0,74028,9439.33007812,23337
PE,SAIRÉ,61301.90234375,14194,4318.85986328,25399
PE,NAZARÉ DA MATA,189960.03125,30185,6293.18994141,24899
PE,BOM JARDIM,155675.359375,40924,3804.01000977,23434
PE,CORRENTES,69621.140625,16686,4172.43017578,23930
PE,GRANITO,31242.37304688,6955,4492.06982422,24252
PE,SALGADINHO,26129.82421875,8214,3181.12988281,25410
PE,TACAIMBÓ,50004.21484375,12273,4074.33007812,25933
PE,JATOBÁ,54845.26953125,14452,3795.0,23264
PE,VERTENTE DO LÉRIO,36315.22265625,7464,4865.37988281,23086
PE,GLÓRIA DO GOITÁ,100163.0703125,28289,3540.70996094,24210
PE,FLORES,78994.1953125,23034,3429.45996094,24112
PE,CAMUTANGA,111614.59375,8214,13588.33984375,23710
PE,IBIRAJUBA,38436.953125,7833,4907.04980469,24333
PE,ITACURUBA,19219.95507812,4358,4410.27001953,24473
PE,LAGOA DO CARRO,59924.1796875,15230,3934.61010742,23027
PE,SERRA TALHADA,543937.5,80294,6774.31982422,25771
PE,JATAÚBA,59477.77734375,15365,3870.98999023,24597
PE,SALGUEIRO,315104.03125,55435,5684.20996094,25437
PE,POMBOS,106317.171875,22120,4806.37988281,25259
PE,TRACUNHAÉM,63237.58984375,13265,4767.25,26093
PE,JOÃO ALFREDO,121253.921875,29875,4058.70996094,24619
PE,CHÃ GRANDE,92091.6328125,17924,5137.89990234,23892
PE,SÃO LOURENÇO DA MATA,430601.3125,99945,4308.37988281,25739
PE,SANHARÓ,82603.203125,18723,4411.85986328,25470
PE,CARNAUBEIRA DA PENHA,44609.3125,12451,3582.79003906,23167
PE,BELÉM DE MARIA,37656.3515625,9703,3880.89990234,23299
PE,IPOJUCA,7082403.0,75512,93791.75,24430
PE,PESQUEIRA,290683.65625,64454,4509.93994141,25178
PE,RIBEIRÃO,211137.0625,39317,5370.12011719,25356
PE,ITAPISSUMA,558914875.0,24406,22900.72070312,26336
PE,CALÇADO,54108.05078125,11619,4656.85986328,23655
PE,SALOÁ,62361.6015625,15547,4011.16992188,25453
PE,CATENDE,147808.4375,35251,4193.02978516,23833
PE,PANELAS,88732.6171875,25500,3479.70996094,25038
PE,OLINDA,2601107.5,397268,6547.49023438,24910
PE,MANARI,61100.4453125,18097,3376.27001953,23248
PE,CALUMBI,23538.6875,7977,2950.82006836,23671
PE,MACHADOS,45951.76171875,11802,3893.56005859,24813
PE,AMARAJI,89110.390625,20509,4344.93994141,23175
PE,POÇÃO,42065.83984375,11503,3656.94995117,25232
PE,PEDRA,121027.7890625,20788,5822.0,25151
PE,PEDRA,121027.7890625,20788,5822.0,25151
PE,LAGOA DOS GATOS,54602.00390625,15567,3507.55004883,24732
PE,FERREIROS,56014.265625,11456,4889.50976562,24090
PE,SANTA FILOMENA,45260.94140625,14694,3080.22998047,23329
PE,SANTA TEREZINHA,36137.47265625,10184,3548.45996094,25550
PE,ALIANÇA,158148.59375,35235,4488.39013672,23132
PE,PALMEIRINA,33307.78515625,8481,3927.34008789,25011
PE,JUCATI,51672.58984375,11086,4661.06982422,23124
PE,AGRESTINA,107200.359375,22591,4745.27001953,23051
PE,TAQUARITINGA DO NORTE,104318.1484375,22657,4604.22998047,25992
PE,PETROLÂNDIA,537801375.0,32568,16513.1796875,25194
PE,ABREU E LIMA,747228.4375,96266,7762.12011719,26310
PE,MOREILÂNDIA,42880.90234375,10584,4051.47998047,25852
PE,BUÍQUE,251538.109375,53272,4721.77001953,23558
PE,BONITO,182380.953125,40832,4466.62011719,23450
PE,VITÓRIA DE SANTO ANTÃO,1023204625.0,126399,8095.04003906,26271
PE,SIRINHAÉM,217645.296875,38610,5637.02001953,25836
PE,IGARASSU,1057750375.0,100191,10557.33984375,24350
PE,TRIUNFO,57674.40234375,15770,3657.2199706999995,26131
PE,JUREMA,60705.8203125,15552,3903.40991211,24678
PE,XEXÉU,57439.78125,14887,3858.38989258,23060
PE,QUIXABA,26894.39648438,7116,3779.42993164,23000
PE,ILHA DE ITAMARACÁ,94137.2109375,18658,5045.41015625,24511
PE,PRIMAVERA,68269.6796875,12364,5521.64990234,25275
PE,ITAÍBA,152252.21875,27631,5510.20019531,24490
PE,LAJEDO,168724875.0,34809,4847.16015625,24759
PE,SÃO JOAQUIM DO MONTE,87932.0546875,21872,4020.30004883,25658
PE,BUENOS AIRES,51370.76171875,13675,3756.55004883,23531
PE,IPUBI,109918.828125,27353,4018.5300293000005,24457
PE,SÃO JOSÉ DA COROA GRANDE,72025.234375,18555,3881.7199706999995,25674
PE,PARNAMIRIM,89271.609375,19850,4497.31005859,25070
PE,FREI MIGUELINHO,52487.42578125,14855,3533.32006836,24155
PE,BREJO DA MADRE DE DEUS,161963.40625,42250,3833.44995117,23515
PE,CONDADO,98794625.0,24403,4048.45996094,23914
PE,SERRITA,68741.2734375,18958,3625.97998047,25798
PE,SURUBIM,265122.8125,56795,4668.06982422,25895
PE,JABOATÃO DOS GUARARAPES,7068777.5,687688,10279.04980469,24570
PE,RIO FORMOSO,146614.40625,21815,6720.81005859,25372
PE,MARAIAL,82864.140625,12303,6735.27978516,24830
PE,VICÊNCIA,155211.25,27883,5566.52001953,26255
PE,GRAVATÁ,382127.21875,75229,5079.52001953,24279
PE,JAQUEIRA,47317.8203125,12642,3742.90991211,23302
PE,LAGOA GRANDE,200862.234375,22408,8963.86035156,23183
PE,ESCADA,327138.03125,62604,5225.50976562,24031
PE,OROBÓ,91671.5703125,22239,4122.10986328,24937
PE,BREJINHO,26529.21679688,7369,3600.11010742,23493
PE,-,86340.6015625,19026,4538.02978516,-
PE,ITAPETIM,49816.1640625,14063,3542.36010742,24538
PE,AFOGADOS DA INGAZEIRA,174596.234375,35528,4914.33007812,23019
PE,SERTÂNIA,161626.96875,35914,4500.39013672,25810
PE,JUPI,70330.21875,14461,4863.43994141,24651
PE,PASSIRA,105706.2578125,28518,3706.64990234,25097
PE,BODOCÓ,135253.546875,34988,3865.70996094,23396
PE,RECIFE,24835340.0,1561659,15903.1796875,25313
PE,BELÉM DE SÃO FRANCISCO,98158.421875,21342,4599.31005859,23310
PE,CHÃ DE ALEGRIA,43013.71875,12185,3530.05004883,23876
PE,IATI,70813.296875,18350,3859.04003906,24295
PE,BETÂNIA,42571.109375,12011,3544.34008789,23353
PE,TORITAMA,151669125.0,33206,4567.52001953,26077
PE,SOLIDÃO,22864.5859375,6123,3734.20996094,25879
PE,ARCOVERDE,353226.59375,68000,5194.50976562,23230
PE,TABIRA,99592.4375,27219,3658.92993164,25917
PE,CARUARU,2420401.5,298501,8108.52001953,23817
PE,SANTA CRUZ DA BAIXA VERDE,36680.328125,12209,3004.37011719,23043
PE,SANTA CRUZ DO CAPIBARIBE,408839375.0,80330,5089.5,25496
PE,CANHOTINHO,92529.078125,24847,3723.94995117,23736
PE,VERDEJANTE,37193.05078125,10098,3683.20996094,26212
PE,CAETÉS,93925.2890625,26386,3559.65991211,23639
PE,ALTINHO,80618.5546875,22427,3594.70996094,23159
PE,FLORESTA,204670.65625,28100,7283.64990234,24139
PE,PAUDALHO,222534.765625,47521,4682.87011719,25119
PE,AFRÂNIO,65477.71484375,17445,3753.37988281,23035
PE,GARANHUNS,949338.9375,131313,7229.58984375,24198
PE,CEDRO,43993.83984375,10784,4079.55004883,23850
PE,BARREIROS,171023.03125,43911,3894.77001953,23272
PE,FEIRA NOVA,70406.28125,20052,3511.18994141,24074
PE,MORENO,257636.234375,55659,4628.83007812,24872
PE,OURICURI,266451.5,66978,3978.18994141,24970
PE,CORTÊS,78022.34375,11712,6661.74023438,23957
PE,INAJÁ,67166.828125,14729,4560.18017578,24392
PE,ITAQUITINGA,71829.3203125,15507,4632.06005859,24554
PE,CABO DE SANTO AGOSTINHO,3826487.25,171583,22301.08984375,23574
PE,OROCÓ,101487.140625,14279,7107.43994141,24953
PE,VERTENTES,65295.19921875,18186,3590.40991211,26239
PE,TEREZINHA,26299.45703125,6774,3882.40991211,26018
PE,CARPINA,427632.9375,68070,6282.25,23795
PE,INGAZEIRA,21623.85351562,4561,4741.02978516,24414
PE,EXU,122558.078125,31086,3942.55004883,24058
PE,SÃO BENTO DO UNA,267400.34375,49372,5416.02978516,25593
PE,BREJÃO,50748.40234375,9780,5189.0,23477
PE,ARAÇOIABA,54776.1953125,17484,3132.92993164,23205
PE,QUIPAPÁ,98738.21875,25603,3856.51000977,25291
PE,PARANATAMA,52088.41796875,12441,4186.83984375,25054
PE,SÃO BENEDITO DO SUL,38045.48828125,10838,3510.37988281,25577
PE,MACAPARANA,96728.0078125,24031,4025.12988281,24791
PE,CUSTÓDIA,161101.578125,33874,4755.91015625,24015
PE,ITAMBÉ,175518.515625,36126,4858.50976562,25976
PE,CUMARU,65920.3203125,13812,4772.68017578,23973
PE,CAMOCIM DE SÃO FÉLIX,67847.71875,16574,4093.62011719,23698
PE,SÃO JOSÉ DO EGITO,140408.234375,31792,4416.45996094,25712
PE,RIACHO DAS ALMAS,88251.09375,18930,4661.97021484,25330
PE,IBIMIRIM,122712.40625,29018,4228.83984375,24317
PE,SÃO JOÃO,94844.265625,22087,4294.12011719,25631
PE,SÃO VICENTE FERRER,73439.6015625,17333,4236.97998047,-
PE,CASINHAS,51537.203125,14798,3482.70996094,23221
PE,TERRA NOVA,73080.0390625,9801,7456.39013672,26034
PE,DORMENTES,72215.515625,16462,4386.79980469,23140
PE,SÃO CAITANO,129669.0,36336,3568.61010742,25615
PE,TRINDADE,108724.109375,26250,4141.87011719,26115
PE,BOM CONSELHO,194511.734375,45250,4298.60009766,23418
PE,MIRANDIBA,58800.2265625,13810,4257.79980469,24856
PE,CARNAÍBA,65659.7578125,19155,3427.81005859,23779
PE,TIMBAÚBA,385873625.0,51770,7453.60986328,26050
PE,GAMELEIRA,102698.8984375,27823,3691.14990234,24171
PI,NAZÁRIA,20951.38085938,7895,2653.75,12726
PI,TERESINA,8700461.0,802537,10841.20019531,12190
PI,AMARANTE,65322.88671875,17892,3650.94995117,10090
PI,INHUMA,62012.0234375,15490,4003.36010742,10936
PI,AROEIRAS DO ITAIM,8614.79785156,2759,3122.42993164,12734
PI,DOM INOCÊNCIO,25457.23046875,10795,2358.23999023,10685
PI,PRATA DO PIAUÍ,10738.21386719,3260,3293.92993164,11711
PI,ALEGRETE DO PIAUÍ,21006.09179688,4595,4571.50976562,10022
PI,LAGOA ALEGRE,24826.51953125,8210,3023.93994141,10324
PI,CURIMATÁ,40100.8359375,10765,3725.11010742,10634
PI,PASSAGEM FRANCA DO PIAUÍ,14411.97558594,4246,3394.25,10405
PI,ALAGOINHA DO PIAUÍ,27277.73046875,7736,3526.08007812,12319
PI,COCAL,79448.5,27220,2918.75,10537
PI,PAES LANDIM,14581.94140625,4562,3196.38989258,11452
PI,COCAL DE TELHA,15476.57128906,4689,3300.61010742,12360
PI,CAMPO GRANDE DO PIAUÍ,20200.31054688,5898,3424.93994141,10723
PI,REGENERAÇÃO,60257.28125,18190,3312.65991211,11754
PI,RIACHO FRIO,16725.6796875,5093,3284.05004883,12300
PI,PAQUETÁ,15219.06542969,4686,3247.77001953,10944
PI,LAGOINHA DO PIAUÍ,9008.67675781,2676,3366.4699706999995,12432
PI,SÃO GONÇALO DO GURGUÉIA,10072.890625,2544,3959.4699706999995,12610
PI,JARDIM DO MULATO,14268.64648438,4318,3304.45996094,10308
PI,ACAUÃ,22335.9765625,7354,3037.26000977,12327
PI,SEBASTIÃO BARROS,17421.07421875,4270,4079.87988281,12041
PI,SANTANA DO PIAUÍ,15979.00292969,5015,3186.23999023,10480
PI,VALENÇA DO PIAUÍ,90192.671875,20303,4442.33007812,12254
PI,SÃO JOÃO DA SERRA,22621.08203125,6877,3289.37988281,11975
PI,CORONEL JOSÉ DIAS,13511.09667969,4484,3013.17993164,10243
PI,SÃO GONÇALO DO PIAUÍ,15585.75195312,4485,3475.08007812,11959
PI,JOCA MARQUES,15076.13085938,5614,2685.44995117,12408
PI,SUSSUAPARA,23830.77539062,5759,4138.00976562,12513
PI,UNIÃO,192874375.0,43135,4471.41015625,12211
PI,FRANCISCO SANTOS,33827.109375,8315,4068.19995117,10839
PI,JERUMENHA,16912.27539062,4490,3766.64990234,11053
PI,BOM JESUS,203856.984375,20511,9938.91015625,10375
PI,ANTÔNIO ALMEIDA,22826.05273438,3267,6986.85009766,10154
PI,SANTA CRUZ DOS MILAGRES,13804.08300781,3457,3993.08007812,10448
PI,IPIRANGA DO PIAUÍ,33577.5078125,9739,3447.73999023,10952
PI,SANTO ANTÔNIO DE LISBOA,28596.89257812,5965,4794.10986328,11878
PI,NOVO SANTO ANTÔNIO,11483.71191406,3547,3237.58007812,10901
PI,SÃO RAIMUNDO NONATO,155153.0625,32215,4816.16992188,12114
PI,SÃO MIGUEL DO TAPUIO,56574.91015625,19831,2852.85009766,12076
PI,CAMPO ALEGRE DO FIDALGO,13968.11035156,4647,3005.83007812,12351
PI,JOÃO COSTA,11626.99414062,3315,3507.38989258,12386
PI,CAXINGÓ,19456.99414062,5270,3692.0300293000005,12688
PI,CANAVIEIRA,14949.34375,4093,3652.41992188,10162
PI,DEMERVAL LOBÃO,35422.94140625,13232,2677.07006836,10650
PI,ESPERANTINA,133921.484375,37520,3569.34008789,10731
PI,OEIRAS,152384.3125,36293,4198.72021484,11398
PI,CURRAL NOVO DO PIAUÍ,14465.60644531,5119,2825.87011719,12181
PI,LAGOA DE SÃO FRANCISCO,17828.19921875,6796,2623.34008789,10863
PI,FLORES DO PIAUÍ,16121.22167969,4615,3493.2199706999995,10758
PI,TANQUE DO PIAUÍ,12196.9140625,2714,4494.06982422,12521
PI,SÃO MIGUEL DA BAIXA GRANDE,7714.59814453,2153,3583.18994141,12661
PI,JUAZEIRO DO PIAUÍ,17748.00585938,4941,3591.98999023,12416
PI,LANDRI SALES,27500.9921875,5753,4780.29003906,11118
PI,ISAÍAS COELHO,25114.17578125,8043,3122.48999023,10979
